"state","sex","year","age","f12","gkv.pop","rate","rate.age.std"
"Bayern","total",2010,"30-34",682,637488,1.06982405943328,NA
"Bayern","total",2010,"35-44",681,1466431,0.464392801297845,NA
"Bayern","total",2010,"45-64",472,2867108,0.164625818071729,NA
"Bayern","total",2011,"15-19",485,586792,0.826527969024799,NA
"Bayern","total",2011,"15-64",5081,6887706,0.737691184844417,0.721031364969862
"Bayern","total",2011,"20-24",1177,651909,1.80546671391252,NA
"Bayern","total",2011,"25-29",1196,648168,1.84520062699794,NA
"Bayern","total",2011,"30-34",829,650696,1.27402043350505,NA
"Bayern","total",2011,"35-44",788,1412735,0.557783306848064,NA
"Bayern","total",2011,"45-64",606,2937406,0.206304474083596,NA
"Bayern","total",2012,"15-19",521,581806,0.895487499269516,NA
"Bayern","total",2012,"15-64",5487,6941714,0.790438787884376,0.774170991545395
"Bayern","total",2012,"20-24",1246,658599,1.89189476449251,NA
"Bayern","total",2012,"25-29",1172,659291,1.77766722130288,NA
"Bayern","total",2012,"30-34",995,669895,1.48530739892073,NA
"Bayern","total",2012,"35-44",872,1374029,0.634629982336617,NA
"Bayern","total",2012,"45-64",681,2998094,0.227144312353115,NA
"Bayern","total",2013,"15-19",628,575261,1.0916783859848,NA
"Bayern","total",2013,"15-64",6478,6997193,0.925799817155251,0.907669306640997
"Bayern","total",2013,"20-24",1375,657356,2.09171286182829,NA
"Bayern","total",2013,"25-29",1376,679261,2.02573090461546,NA
"Bayern","total",2013,"30-34",1158,685787,1.68857094112312,NA
"Bayern","total",2013,"35-44",1101,1345720,0.818149392146955,NA
"Bayern","total",2013,"45-64",840,3053808,0.275066408890146,NA
"Bayern","total",2014,"15-19",814,573771,1.41868445773662,NA
"Bayern","total",2014,"15-64",7578,7086257,1.06939389864071,1.04745231607792
"Bayern","total",2014,"20-24",1577,659323,2.3918473949794,NA
"Bayern","total",2014,"25-29",1510,705046,2.1417042292276,NA
"Bayern","total",2014,"30-34",1371,702787,1.9508044400366,NA
"Bayern","total",2014,"35-44",1316,1336982,0.98430644541213,NA
"Bayern","total",2014,"45-64",990,3108348,0.318497156689019,NA
"Bayern","total",2015,"15-19",962,572515,1.68030531951128,NA
"Bayern","total",2015,"15-64",8987,7157150,1.25566740951356,1.23250807540534
"Bayern","total",2015,"20-24",1832,650837,2.8148368946449,NA
"Bayern","total",2015,"25-29",1720,731414,2.35160934846749,NA
"Bayern","total",2015,"30-34",1620,712210,2.27461001670856,NA
"Bayern","total",2015,"35-44",1636,1345415,1.2159816859482,NA
"Bayern","total",2015,"45-64",1217,3144759,0.38699308913656,NA
"Bayern","total",2016,"15-19",989,565731,1.74818067243973,NA
"Bayern","total",2016,"15-64",10010,7246188,1.38141599417514,1.35670509850406
"Bayern","total",2016,"20-24",1986,654165,3.0359313017358,NA
"Bayern","total",2016,"25-29",1924,750593,2.56330661223859,NA
"Bayern","total",2016,"30-34",1744,729359,2.39114071396939,NA
"Bayern","total",2016,"35-44",1954,1364328,1.43220691798453,NA
"Bayern","total",2016,"45-64",1413,3182012,0.444058664769335,NA
"Bayern","total",2017,"15-19",1149,556321,2.06535435477,NA
"Bayern","total",2017,"15-64",11883,7349291,1.61689066333065,1.58401668825361
"Bayern","total",2017,"20-24",2396,664677,3.60475840144912,NA
"Bayern","total",2017,"25-29",2201,768611,2.86360720832775,NA
"Bayern","total",2017,"30-34",1947,750997,2.59255363203848,NA
"Bayern","total",2017,"35-44",2433,1398073,1.74025247608673,NA
"Bayern","total",2017,"45-64",1757,3210612,0.54724768984854,NA
"Bayern","total",2018,"15-19",1241,543606,2.28290342637866,NA
"Bayern","total",2018,"15-64",13668,7417181,1.84274861298383,1.8054152821169
"Bayern","total",2018,"20-24",2754,664818,4.14248711677482,NA
"Bayern","total",2018,"25-29",2452,771492,3.17825719514914,NA
"Bayern","total",2018,"30-34",2274,775369,2.9327971585142,NA
"Bayern","total",2018,"35-44",2886,1433586,2.01313349879254,NA
"Bayern","total",2018,"45-64",2061,3228310,0.638414526485994,NA
"Bayern","total",2019,"15-19",1366,532419,2.5656484836191,NA
"Bayern","total",2019,"15-64",16194,7418475,2.18292843205645,2.14200440786995
"Bayern","total",2019,"20-24",3219,660088,4.87662251093794,NA
"Bayern","total",2019,"25-29",2889,757215,3.81529684435728,NA
"Bayern","total",2019,"30-34",2698,787168,3.42747672669621,NA
"Bayern","total",2019,"35-44",3512,1452434,2.41801004382987,NA
"Bayern","total",2019,"45-64",2510,3229151,0.7772940937107,NA
"Bayern","total",2020,"15-19",1291,522117,2.47262586738222,NA
"Bayern","total",2020,"15-64",17723,7444491,2.38068660436288,2.33761292941518
"Bayern","total",2020,"20-24",3474,655596,5.29899511284389,NA
"Bayern","total",2020,"25-29",3218,743122,4.33037913021011,NA
"Bayern","total",2020,"30-34",2930,808186,3.62540306315625,NA
"Bayern","total",2020,"35-44",4018,1479227,2.71628357243344,NA
"Bayern","total",2020,"45-64",2792,3236243,0.862728787671383,NA
"Bayern","total",2021,"15-19",1201,511275,2.34902938731602,NA
"Bayern","total",2021,"15-64",19083,7418838,2.57223570591513,2.53441947117696
"Bayern","total",2021,"20-24",3472,637546,5.44588155207624,NA
"Bayern","total",2021,"25-29",3481,731685,4.75751177077568,NA
"Bayern","total",2021,"30-34",3026,808304,3.74364100635405,NA
"Bayern","total",2021,"35-44",4664,1500397,3.10851061419078,NA
"Bayern","total",2021,"45-64",3239,3229631,1.00290095060395,NA
"Bayern","women",2009,"15-19",109,298336,0.365359862705138,NA
"Bayern","women",2009,"15-64",942,3577392,0.263320318265373,0.251057147032328
"Bayern","women",2009,"20-24",214,319023,0.670798030236065,NA
"Bayern","women",2009,"25-29",209,338106,0.618149337781642,NA
"Bayern","women",2009,"30-34",120,327141,0.366814309426211,NA
"Bayern","women",2009,"35-44",161,810130,0.198733536592893,NA
"Bayern","women",2009,"45-64",129,1484656,0.0868888146479723,NA
"Bayern","women",2010,"15-19",101,289704,0.348631706845608,NA
"Bayern","women",2010,"15-64",976,3589337,0.271916512715301,0.262276886452624
"Bayern","women",2010,"20-24",208,323730,0.642510734253854,NA
"Bayern","women",2010,"25-29",234,332835,0.703051061336698,NA
"Bayern","women",2010,"30-34",141,333862,0.422330184327656,NA
"Bayern","women",2010,"35-44",153,779717,0.196225040623713,NA
"Bayern","women",2010,"45-64",139,1529489,0.0908800259433053,NA
"Bayern","women",2011,"15-19",111,285702,0.388516706218367,NA
"Bayern","women",2011,"15-64",1137,3599103,0.315912048085315,0.306749881056278
"Bayern","women",2011,"20-24",252,324445,0.776710998782536,NA
"Bayern","women",2011,"25-29",272,331142,0.821399882829723,NA
"Bayern","women",2011,"30-34",190,339916,0.558961625813436,NA
"Bayern","women",2011,"35-44",153,751622,0.20355976807491,NA
"Bayern","women",2011,"45-64",159,1566276,0.10151467557442,NA
"Bayern","women",2012,"15-19",106,282687,0.374973026704447,NA
"Bayern","women",2012,"15-64",1158,3616651,0.320185718776846,0.312018107650292
"Bayern","women",2012,"20-24",245,327105,0.748994971033766,NA
"Bayern","women",2012,"25-29",251,333477,0.752675596817772,NA
"Bayern","women",2012,"30-34",206,347609,0.592619868875662,NA
"Bayern","women",2012,"35-44",173,728787,0.237380743619192,NA
"Bayern","women",2012,"45-64",177,1596986,0.110833783138988,NA
"Bayern","women",2013,"15-19",150,279637,0.5364097025787,NA
"Bayern","women",2013,"15-64",1396,3635925,0.383946313524069,0.373618183423505
"Bayern","women",2013,"20-24",284,325045,0.873725176514021,NA
"Bayern","women",2013,"25-29",298,341850,0.871727365803715,NA
"Bayern","women",2013,"30-34",230,352799,0.651929285513848,NA
"Bayern","women",2013,"35-44",223,711419,0.313458032467505,NA
"Bayern","women",2013,"45-64",211,1625175,0.129832171919947,NA
"Bayern","women",2014,"15-19",200,278686,0.717653559920484,NA
"Bayern","women",2014,"15-64",1590,3663448,0.434017351959138,0.423122832658014
"Bayern","women",2014,"20-24",314,323427,0.970852773577964,NA
"Bayern","women",2014,"25-29",301,351313,0.856785829160891,NA
"Bayern","women",2014,"30-34",291,357782,0.813344438792337,NA
"Bayern","women",2014,"35-44",251,702272,0.357411373371002,NA
"Bayern","women",2014,"45-64",233,1649968,0.141214859924556,NA
"Bayern","women",2015,"15-19",242,278102,0.870184320860691,NA
"Bayern","women",2015,"15-64",1913,3685713,0.51903118880933,0.507643457655933
"Bayern","women",2015,"20-24",354,318144,1.11270368135184,NA
"Bayern","women",2015,"25-29",355,361532,0.981932443047918,NA
"Bayern","women",2015,"30-34",328,358941,0.913799203768864,NA
"Bayern","women",2015,"35-44",314,702088,0.447237383347956,NA
"Bayern","women",2015,"45-64",320,1666906,0.191972432758656,NA
"Bayern","women",2016,"15-19",248,273533,0.906654772915882,NA
"Bayern","women",2016,"15-64",2162,3710264,0.582707861219579,0.571291677906878
"Bayern","women",2016,"20-24",420,316857,1.32551908274079,NA
"Bayern","women",2016,"25-29",399,367550,1.08556658957965,NA
"Bayern","women",2016,"30-34",357,363108,0.983178558445421,NA
"Bayern","women",2016,"35-44",391,706278,0.553606370296116,NA
"Bayern","women",2016,"45-64",347,1682938,0.206187037193289,NA
"Bayern","women",2017,"15-19",296,267976,1.10457652924142,NA
"Bayern","women",2017,"15-64",2563,3737498,0.685752875319264,0.672438611489337
"Bayern","women",2017,"20-24",501,318324,1.57386813435368,NA
"Bayern","women",2017,"25-29",456,372949,1.22268728432038,NA
"Bayern","women",2017,"30-34",406,368977,1.10033958756237,NA
"Bayern","women",2017,"35-44",470,716726,0.655759662688391,NA
"Bayern","women",2017,"45-64",434,1692546,0.256418437076452,NA
"Bayern","women",2018,"15-19",357,261791,1.36368324350341,NA
"Bayern","women",2018,"15-64",3003,3754496,0.799841043911087,0.785626209286032
"Bayern","women",2018,"20-24",584,316622,1.84447069376101,NA
"Bayern","women",2018,"25-29",509,372290,1.36721373123103,NA
"Bayern","women",2018,"30-34",474,378220,1.25323885569245,NA
"Bayern","women",2018,"35-44",547,728537,0.750819793641229,NA
"Bayern","women",2018,"45-64",532,1697036,0.313487751585706,NA
"Bayern","women",2019,"15-19",361,257667,1.40103311638665,NA
"Bayern","women",2019,"15-64",3543,3758612,0.94263520682635,0.92704038021811
"Bayern","women",2019,"20-24",734,314639,2.33283222995242,NA
"Bayern","women",2019,"25-29",597,365893,1.63162454597382,NA
"Bayern","women",2019,"30-34",542,384938,1.40801895370163,NA
"Bayern","women",2019,"35-44",680,737943,0.921480385341415,NA
"Bayern","women",2019,"45-64",629,1697532,0.370537933894619,NA
"Bayern","women",2020,"15-19",364,252815,1.43978798726341,NA
"Bayern","women",2020,"15-64",3931,3765902,1.04384022738775,1.02820492765006
"Bayern","women",2020,"20-24",834,312015,2.67294841594154,NA
"Bayern","women",2020,"25-29",674,358558,1.87975167197497,NA
"Bayern","women",2020,"30-34",579,394252,1.4686038371397,NA
"Bayern","women",2020,"35-44",784,748674,1.04718475598191,NA
"Bayern","women",2020,"45-64",696,1699588,0.409511010903819,NA
"Bayern","women",2021,"15-19",372,247840,1.50096836668819,NA
"Bayern","women",2021,"15-64",4449,3749416,1.18658479080475,1.17400315456279
"Bayern","women",2021,"20-24",912,303087,3.00903700917558,NA
"Bayern","women",2021,"25-29",768,353312,2.17371614889956,NA
"Bayern","women",2021,"30-34",647,393579,1.64388852047492,NA
"Bayern","women",2021,"35-44",932,756395,1.23216044527,NA
"Bayern","women",2021,"45-64",818,1695203,0.482538079510242,NA
"Berlin","men",2009,"15-19",278,61228,4.54040635003593,NA
"Berlin","men",2009,"15-64",2899,875410,3.31159114015147,3.17561900269852
"Berlin","men",2009,"20-24",553,83140,6.65143132066394,NA
"Berlin","men",2009,"25-29",558,100580,5.54782262875323,NA
"Berlin","men",2009,"30-34",475,94669,5.01748196347273,NA
"Berlin","men",2009,"35-44",644,191098,3.36999863944154,NA
"Berlin","men",2009,"45-64",391,344695,1.13433615225054,NA
"Berlin","men",2010,"15-19",277,57194,4.84316536699654,NA
"Berlin","men",2010,"15-64",3298,881003,3.74346057845433,3.60949484048149
"Berlin","men",2010,"20-24",584,83507,6.99342570083945,NA
"Berlin","men",2010,"25-29",642,101295,6.33792388568044,NA
"Berlin","men",2010,"30-34",539,100274,5.37527175539023,NA
"Berlin","men",2010,"35-44",732,185680,3.94226626454115,NA
"Berlin","men",2010,"45-64",524,353053,1.4841964237664,NA
"Berlin","men",2011,"15-19",266,56024,4.74796515778952,NA
"Berlin","men",2011,"15-64",3501,884270,3.95919798251665,3.83523118265358
"Berlin","men",2011,"20-24",557,80627,6.90835576171754,NA
"Berlin","men",2011,"25-29",710,102390,6.93427092489501,NA
"Berlin","men",2011,"30-34",580,103747,5.59052309946312,NA
"Berlin","men",2011,"35-44",789,181467,4.34789796491924,NA
"Berlin","men",2011,"45-64",599,360015,1.66381956307376,NA
"Berlin","men",2012,"15-19",294,56559,5.19811170635973,NA
"Berlin","men",2012,"15-64",3929,902031,4.35572613358077,4.23175556521394
"Berlin","men",2012,"20-24",606,78904,7.68021900030417,NA
"Berlin","men",2012,"25-29",768,106421,7.21662077973332,NA
"Berlin","men",2012,"30-34",673,109855,6.12625733921988,NA
"Berlin","men",2012,"35-44",866,182396,4.74791113840216,NA
"Berlin","men",2012,"45-64",722,367896,1.96251114445387,NA
"Berlin","men",2013,"15-19",349,57448,6.07505918395767,NA
"Berlin","men",2013,"15-64",4946,914781,5.40675855751267,5.27647189967345
"Berlin","men",2013,"20-24",656,75041,8.74188776802015,NA
"Berlin","men",2013,"25-29",900,110207,8.16645040696145,NA
"Berlin","men",2013,"30-34",870,114583,7.59274936072541,NA
"Berlin","men",2013,"35-44",1159,184102,6.29542318931896,NA
"Berlin","men",2013,"45-64",1012,373400,2.710230316015,NA
"Berlin","men",2014,"15-19",377,58479,6.44675866550386,NA
"Berlin","men",2014,"15-64",5560,935322,5.94447687534347,5.79457165111975
"Berlin","men",2014,"20-24",679,72661,9.34476541748669,NA
"Berlin","men",2014,"25-29",1003,115413,8.69052879658271,NA
"Berlin","men",2014,"30-34",1009,120110,8.40063275330947,NA
"Berlin","men",2014,"35-44",1320,189710,6.95798850877655,NA
"Berlin","men",2014,"45-64",1172,378949,3.09276446170857,NA
"Berlin","men",2015,"15-19",349,59829,5.83329154757726,NA
"Berlin","men",2015,"15-64",6066,953436,6.36225189734812,6.20833622954972
"Berlin","men",2015,"20-24",716,70255,10.1914454487225,NA
"Berlin","men",2015,"25-29",1054,119277,8.83657368981447,NA
"Berlin","men",2015,"30-34",1066,124523,8.5606675072075,NA
"Berlin","men",2015,"35-44",1509,197356,7.64608119337644,NA
"Berlin","men",2015,"45-64",1372,382196,3.58978115940512,NA
"Berlin","men",2016,"15-19",336,61008,5.50747442958301,NA
"Berlin","men",2016,"15-64",6448,975225,6.61180753159527,6.46153371276418
"Berlin","men",2016,"20-24",743,71494,10.3924804878731,NA
"Berlin","men",2016,"25-29",1041,119932,8.67991862055165,NA
"Berlin","men",2016,"30-34",1098,129765,8.46144954340539,NA
"Berlin","men",2016,"35-44",1650,205912,8.01313182330316,NA
"Berlin","men",2016,"45-64",1580,387114,4.08148504058236,NA
"Berlin","men",2017,"15-19",377,62299,6.05146150018459,NA
"Berlin","men",2017,"15-64",7384,1003632,7.3572783649784,7.1649162352933
"Berlin","men",2017,"20-24",839,75679,11.086298709021,NA
"Berlin","men",2017,"25-29",1125,120518,9.33470518926633,NA
"Berlin","men",2017,"30-34",1245,136246,9.1378829470223,NA
"Berlin","men",2017,"35-44",1960,217823,8.99813151044656,NA
"Berlin","men",2017,"45-64",1838,391067,4.69996189911192,NA
"Berlin","men",2018,"15-19",386,63011,6.12591452286109,NA
"Berlin","men",2018,"15-64",7829,1019346,7.68041469726668,7.45914070785502
"Berlin","men",2018,"20-24",853,76930,11.0880020798128,NA
"Berlin","men",2018,"25-29",1139,116678,9.76190884314095,NA
"Berlin","men",2018,"30-34",1337,141419,9.45417518155269,NA
"Berlin","men",2018,"35-44",2148,228398,9.40463576738851,NA
"Berlin","men",2018,"45-64",1966,392910,5.00369041256267,NA
"Berlin","men",2019,"15-19",361,63899,5.64954068138781,NA
"Berlin","men",2019,"15-64",8252,1030018,8.01151047845766,7.76774146037127
"Berlin","men",2019,"20-24",910,77842,11.6903471133835,NA
"Berlin","men",2019,"25-29",1167,113018,10.3257888124016,NA
"Berlin","men",2019,"30-34",1411,144494,9.76511135410467,NA
"Berlin","men",2019,"35-44",2318,236711,9.79253182150386,NA
"Berlin","men",2019,"45-64",2085,394054,5.29115298918422,NA
"Berlin","men",2020,"15-19",329,64917,5.06800992035984,NA
"Berlin","men",2020,"15-64",8293,1044934,7.93638641292177,7.7085438836875
"Berlin","men",2020,"20-24",904,79247,11.4073718878948,NA
"Berlin","men",2020,"25-29",1123,110179,10.1925049238058,NA
"Berlin","men",2020,"30-34",1385,148007,9.3576655158202,NA
"Berlin","men",2020,"35-44",2339,246440,9.49115403343613,NA
"Berlin","men",2020,"45-64",2213,396144,5.58635243749748,NA
"Berlin","men",2021,"15-19",297,65698,4.5206855612043,NA
"Berlin","men",2021,"15-64",8699,1051985,8.26912931268031,8.02120074180609
"Berlin","men",2021,"20-24",900,78435,11.4744693057946,NA
"Berlin","men",2021,"25-29",1192,110398,10.7972970524828,NA
"Berlin","men",2021,"30-34",1402,146820,9.5491077509876,NA
"Berlin","men",2021,"35-44",2542,253690,10.0201032756514,NA
"Berlin","men",2021,"45-64",2366,396944,5.96053851424886,NA
"Berlin","total",2009,"15-19",395,119395,3.30834624565518,NA
"Berlin","total",2009,"15-64",3985,1832636,2.17446345046152,2.04894124959221
"Berlin","total",2009,"20-24",773,174912,4.41936516648372,NA
"Berlin","total",2009,"25-29",817,213036,3.83503257665371,NA
"Berlin","total",2009,"30-34",631,197021,3.20270428025439,NA
"Berlin","total",2009,"35-44",837,398249,2.10170019259308,NA
"Berlin","total",2009,"45-64",532,730023,0.728744162855143,NA
"Berlin","total",2010,"15-19",387,111558,3.46904749099123,NA
"Berlin","total",2010,"15-64",4501,1843136,2.44203357755478,2.31832469466843
"Berlin","total",2010,"20-24",830,175472,4.73009938907632,NA
"Berlin","total",2010,"25-29",889,214853,4.13771276174873,NA
"Berlin","total",2010,"30-34",744,208051,3.57604625788869,NA
"Berlin","total",2010,"35-44",960,386745,2.48225574991273,NA
"Berlin","total",2010,"45-64",691,746457,0.925706370226282,NA
"Berlin","total",2011,"15-19",380,109635,3.46604642677977,NA
"Berlin","total",2011,"15-64",4753,1852715,2.56542425575439,2.4529904442553
"Berlin","total",2011,"20-24",773,169414,4.56278701878239,NA
"Berlin","total",2011,"25-29",956,217786,4.3896301874317,NA
"Berlin","total",2011,"30-34",816,216334,3.77194523283441,NA
"Berlin","total",2011,"35-44",1002,377790,2.65226713253395,NA
"Berlin","total",2011,"45-64",826,761756,1.08433671674394,NA
"Berlin","total",2012,"15-19",444,110849,4.00544885384622,NA
"Berlin","total",2012,"15-64",5323,1886579,2.82150919733549,2.70851771935051
